Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value
Albania,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2017,4.949747468305833
Albania,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2017,1.140175404188445
Albania,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2017,1.6733200388199156
Albania,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2017,2.1447610367200745
Albania,M,Residence,Rural,... for at least one specific reason,01/01/2017,3.5916569461086163
Albania,M,Residence,Urban,... for at least one specific reason,01/01/2017,3.1937438546735613
Albania,M,Residence,Rural,... if she argues with him,01/01/2017,1.7888543953278355
Albania,M,Residence,Urban,... if she argues with him,01/01/2017,2.1679482948781637
Albania,M,Residence,Rural,... if she goes out without telling him,01/01/2017,2.7202941192759713
Albania,M,Residence,Urban,... if she goes out without telling him,01/01/2017,2.4289915799292987
Albania,M,Residence,Rural,... if she neglects the children,01/01/2017,2.9832867141007875
Albania,M,Residence,Urban,... if she neglects the children,01/01/2017,2.7202941192759713
Albania,M,Residence,Rural,... if she refuses to have sex with him,01/01/2017,1.4832397134933097
Albania,M,Residence,Urban,... if she refuses to have sex with him,01/01/2017,1.4142135623730951
Angola,F,Education,Higher,... if she burns the food,01/01/2015,0.9486832854847512
Angola,F,Education,Secondary,... if she burns the food,01/01/2015,2.3021729280692322
Angola,F,Residence,Urban,... if she burns the food,01/01/2015,2.6267851254656196
Angola,F,Employment,Unemployed,... if she burns the food,01/01/2015,2.9664794269866195
Angola,F,Marital status,Never married,... if she burns the food,01/01/2015,3.130495198963714
Angola,F,Employment,Employed for cash,... if she burns the food,01/01/2015,3.1464264838909353
Angola,F,Age,25-34,... if she burns the food,01/01/2015,3.1622776601683795
Angola,F,Age,15-24,... if she burns the food,01/01/2015,3.2557641778036883
Angola,F,Marital status,Married or living together,... if she burns the food,01/01/2015,3.286335374050382
Angola,F,Age,35-49,... if she burns the food,01/01/2015,3.3166247903554
Angola,F,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2015,3.49284981201098
Angola,F,Education,Primary,... if she burns the food,01/01/2015,3.6606009914398308
Angola,F,Employment,Employed for kind,... if she burns the food,01/01/2015,3.7815341054570517
Angola,F,Education,No education,... if she burns the food,01/01/2015,4.159326776902789
Angola,F,Residence,Rural,... if she burns the food,01/01/2015,4.358898943540674
Angola,M,Education,Higher,... if she burns the food,01/01/2015,0.8366600194099578
Angola,M,Age,35-49,... if she burns the food,01/01/2015,1.9235384185619262
Angola,M,Marital status,Married or living together,... if she burns the food,01/01/2015,2.0976177190726224
Angola,M,Residence,Urban,... if she burns the food,01/01/2015,2.2135943836591725
Angola,M,Education,Secondary,... if she burns the food,01/01/2015,2.23606797749979
Angola,M,Age,25-34,... if she burns the food,01/01/2015,2.3021729280692322
Angola,M,Employment,Employed for cash,... if she burns the food,01/01/2015,2.345207879911715
Angola,M,Employment,Unemployed,... if she burns the food,01/01/2015,2.4698177877391214
Angola,M,Marital status,Never married,... if she burns the food,01/01/2015,2.701851252518329
Angola,M,Age,15-24,... if she burns the food,01/01/2015,2.774887350734285
Angola,M,Employment,Employed for kind,... if she burns the food,01/01/2015,2.8106938814761437
Angola,M,Education,Primary,... if she burns the food,01/01/2015,2.8460499611689403
Angola,M,Residence,Rural,... if she burns the food,01/01/2015,2.9832867141007875
Angola,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2015,3.049590167667594
Angola,M,Education,No education,... if she burns the food,01/01/2015,3.286335374050382
Angola,F,Age,15-24,... for at least one specific reason,01/01/2015,4.989989941726363
Angola,F,Age,25-34,... for at least one specific reason,01/01/2015,4.939635575478243
Angola,F,Age,35-49,... for at least one specific reason,01/01/2015,5.157518820272954
Angola,F,Age,15-24,... if she argues with him,01/01/2015,3.8600517637112426
Angola,F,Age,25-34,... if she argues with him,01/01/2015,3.754996721898666
Angola,F,Age,35-49,... if she argues with him,01/01/2015,4.135214671751604
Angola,F,Age,15-24,... if she goes out without telling him,01/01/2015,3.7148351498733914
Angola,F,Age,25-34,... if she goes out without telling him,01/01/2015,3.7416573867739413
Angola,F,Age,35-49,... if she goes out without telling him,01/01/2015,4.037325753151527
Angola,F,Age,15-24,... if she neglects the children,01/01/2015,4.06201920231798
Angola,F,Age,25-34,... if she neglects the children,01/01/2015,3.9496835799174757
Angola,F,Age,35-49,... if she neglects the children,01/01/2015,4.086563441687827
Angola,F,Age,15-24,... if she refuses to have sex with him,01/01/2015,3.1622776601683795
Angola,F,Age,25-34,... if she refuses to have sex with him,01/01/2015,3.4058773291869637
Angola,F,Age,35-49,... if she refuses to have sex with him,01/01/2015,3.7416573867739413
Angola,F,Education,Higher,... for at least one specific reason,01/01/2015,2.6457513110645907
Angola,F,Education,No education,... for at least one specific reason,01/01/2015,5.873670062235365
Angola,F,Education,Primary,... for at least one specific reason,01/01/2015,5.558776809562539
Angola,F,Education,Secondary,... for at least one specific reason,01/01/2015,4.098780213314755
Angola,F,Education,Higher,... if she argues with him,01/01/2015,1.7320508075688772
Angola,F,Education,No education,... if she argues with him,01/01/2015,4.88876258561717
Angola,F,Education,Primary,... if she argues with him,01/01/2015,4.370354720325311
Angola,F,Education,Secondary,... if she argues with him,01/01/2015,2.8635641793515187
Angola,F,Education,Higher,... if she goes out without telling him,01/01/2015,1.6733200388199156
Angola,F,Education,No education,... if she goes out without telling him,01/01/2015,4.58257569495584
Angola,F,Education,Primary,... if she goes out without telling him,01/01/2015,4.301162633521313
Angola,F,Education,Secondary,... if she goes out without telling him,01/01/2015,2.9154759474226504
Angola,F,Education,Higher,... if she neglects the children,01/01/2015,2.0493901066573774
Angola,F,Education,No education,... if she neglects the children,01/01/2015,4.722287500466331
Angola,F,Education,Primary,... if she neglects the children,01/01/2015,4.483302396835365
Angola,F,Education,Secondary,... if she neglects the children,01/01/2015,3.286335374050382
Angola,F,Education,Higher,... if she refuses to have sex with him,01/01/2015,1.5811388300841898
Angola,F,Education,No education,... if she refuses to have sex with him,01/01/2015,4.460941561882454
Angola,F,Education,Primary,... if she refuses to have sex with him,01/01/2015,3.7682887109754657
Angola,F,Education,Secondary,... if she refuses to have sex with him,01/01/2015,2.3021729280692322
Angola,F,Employment,Employed for cash,... for at least one specific reason,01/01/2015,5.157518820272954
Angola,F,Employment,Employed for kind,... for at least one specific reason,01/01/2015,5.329165001998931
Angola,F,Employment,Unemployed,... for at least one specific reason,01/01/2015,4.615192221030512
Angola,F,Employment,Employed for cash,... if she argues with him,01/01/2015,4.012480577083175
Angola,F,Employment,Employed for kind,... if she argues with him,01/01/2015,4.370354720325311
Angola,F,Employment,Unemployed,... if she argues with him,01/01/2015,3.4058773291869637
Angola,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2015,3.8987177134623554
Angola,F,Employment,Employed for kind,... if she goes out without telling him,01/01/2015,4.159326776902789
Angola,F,Employment,Unemployed,... if she goes out without telling him,01/01/2015,3.42052624741649
Angola,F,Employment,Employed for cash,... if she neglects the children,01/01/2015,4.086563441687827
Angola,F,Employment,Employed for kind,... if she neglects the children,01/01/2015,4.347412979983645
Angola,F,Employment,Unemployed,... if she neglects the children,01/01/2015,3.7416573867739413
Angola,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2015,3.52136331816674
Angola,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2015,3.8340578776624037
Angola,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2015,2.8635641793515187
Angola,F,Marital status,Married or living together,... for at least one specific reason,01/01/2015,5.2153619973056
Angola,F,Marital status,Never married,... for at least one specific reason,01/01/2015,4.593473672665353
Angola,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2015,5.338539126015656
Angola,F,Marital status,Married or living together,... if she argues with him,01/01/2015,4.086563441687827
Angola,F,Marital status,Never married,... if she argues with him,01/01/2015,3.5071356105424356
Angola,F,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2015,4.159326776902789
Angola,F,Marital status,Married or living together,... if she goes out without telling him,01/01/2015,3.9874803596419475
Angola,F,Marital status,Never married,... if she goes out without telling him,01/01/2015,3.449637606840793
Angola,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2015,3.924283325465973
Angola,F,Marital status,Married or living together,... if she neglects the children,01/01/2015,4.147288362646062
Angola,F,Marital status,Never married,... if she neglects the children,01/01/2015,3.754996721898666
Angola,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2015,4.358898943540674
Angola,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2015,3.5355339059327378
Angola,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2015,2.9325757247630837
Angola,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2015,4.024922454276536
Angola,F,Residence,Rural,... for at least one specific reason,01/01/2015,6.115554065322201
Angola,F,Residence,Urban,... for at least one specific reason,01/01/2015,4.4497190065284515
Angola,F,Residence,Rural,... if she argues with him,01/01/2015,5.118593631354169
Angola,F,Residence,Urban,... if she argues with him,01/01/2015,3.224903040175049
Angola,F,Residence,Rural,... if she goes out without telling him,01/01/2015,4.78539440574445
Angola,F,Residence,Urban,... if she goes out without telling him,01/01/2015,3.286335374050382
Angola,F,Residence,Rural,... if she neglects the children,01/01/2015,4.969909532671541
Angola,F,Residence,Urban,... if she neglects the children,01/01/2015,3.5496479235932297
Angola,F,Residence,Rural,... if she refuses to have sex with him,01/01/2015,4.615192221030512
Angola,F,Residence,Urban,... if she refuses to have sex with him,01/01/2015,2.683281537458404
Angola,M,Age,15-24,... for at least one specific reason,01/01/2015,4.837354609549549
Angola,M,Age,25-34,... for at least one specific reason,01/01/2015,4.301162633521313
Angola,M,Age,35-49,... for at least one specific reason,01/01/2015,3.9623225271632214
Angola,M,Age,15-24,... if she argues with him,01/01/2015,3.5496479235932297
Angola,M,Age,25-34,... if she argues with him,01/01/2015,3.2557641778036883
Angola,M,Age,35-49,... if she argues with him,01/01/2015,2.774887350734285
Angola,M,Age,15-24,... if she goes out without telling him,01/01/2015,2.9832867141007875
Angola,M,Age,25-34,... if she goes out without telling him,01/01/2015,2.8460499611689403
Angola,M,Age,35-49,... if she goes out without telling him,01/01/2015,2.6457513110645907
Angola,M,Age,15-24,... if she neglects the children,01/01/2015,3.6742346141747673
Angola,M,Age,25-34,... if she neglects the children,01/01/2015,3.2710854176045507
Angola,M,Age,35-49,... if she neglects the children,01/01/2015,3.049590167667594
Angola,M,Age,15-24,... if she refuses to have sex with him,01/01/2015,2.5099801175975207
Angola,M,Age,25-34,... if she refuses to have sex with him,01/01/2015,2.345207879911715
Angola,M,Age,35-49,... if she refuses to have sex with him,01/01/2015,2.0976177190726224
Angola,M,Education,Higher,... for at least one specific reason,01/01/2015,1.9748417899587378
