fecha_hecho,cantidad,genero,armas_medios,Number of domestic violence
2021-01-21,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-01-21,5,FEMENINO,CONTUNDENTES,1
2021-01-21,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-21,3,FEMENINO,CONTUNDENTES,5
2021-01-21,1,FEMENINO,CONTUNDENTES,35
2021-01-21,1,MASCULINO,SIN EMPLEO DE ARMAS,16
2021-01-21,1,MASCULINO,CONTUNDENTES,10
2021-01-22,1,MASCULINO,SIN EMPLEO DE ARMAS,12
2021-01-22,1,MASCULINO,CONTUNDENTES,12
2021-01-22,3,FEMENINO,CONTUNDENTES,2
2021-01-22,4,FEMENINO,CONTUNDENTES,1
2021-01-22,12,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-22,6,FEMENINO,CONTUNDENTES,1
2021-01-22,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-01-22,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-01-22,2,MASCULINO,CONTUNDENTES,1
2021-01-22,2,FEMENINO,CONTUNDENTES,9
2021-01-22,2,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-01-22,13,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-22,1,FEMENINO,CONTUNDENTES,34
2021-01-22,1,FEMENINO,SIN EMPLEO DE ARMAS,24
2021-01-22,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-01-22,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2021-01-22,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-01-22,8,FEMENINO,CONTUNDENTES,1
2021-01-22,4,MASCULINO,CONTUNDENTES,1
2021-01-23,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-01-23,1,MASCULINO,CONTUNDENTES,11
2021-01-23,10,FEMENINO,CONTUNDENTES,1
2021-01-23,8,FEMENINO,CONTUNDENTES,1
2021-01-23,3,MASCULINO,CONTUNDENTES,1
2021-01-23,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-01-23,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-01-23,1,MASCULINO,SIN EMPLEO DE ARMAS,6
2021-01-23,1,FEMENINO,SIN EMPLEO DE ARMAS,27
2021-01-23,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-23,10,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-23,2,MASCULINO,CONTUNDENTES,2
2021-01-23,2,FEMENINO,CONTUNDENTES,4
2021-01-23,2,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-01-23,1,FEMENINO,CONTUNDENTES,28
2021-01-23,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-01-23,3,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-01-24,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-24,3,FEMENINO,CONTUNDENTES,3
2021-01-24,8,FEMENINO,CONTUNDENTES,1
2021-01-24,1,FEMENINO,SIN EMPLEO DE ARMAS,33
2021-01-24,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-01-24,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-01-24,2,MASCULINO,CONTUNDENTES,3
2021-01-24,1,MASCULINO,CONTUNDENTES,11
2021-01-24,4,FEMENINO,CONTUNDENTES,1
2021-01-24,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-24,1,MASCULINO,SIN EMPLEO DE ARMAS,14
2021-01-24,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2021-01-24,2,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-01-24,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-24,2,FEMENINO,CONTUNDENTES,6
2021-01-24,3,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-01-24,11,FEMENINO,CONTUNDENTES,1
2021-01-24,10,FEMENINO,CONTUNDENTES,1
2021-01-24,1,FEMENINO,CONTUNDENTES,32
2021-01-25,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-01-25,1,MASCULINO,SIN EMPLEO DE ARMAS,7
2021-01-25,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-25,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2021-01-25,5,FEMENINO,CONTUNDENTES,1
2021-01-25,3,FEMENINO,CONTUNDENTES,1
2021-01-25,1,FEMENINO,SIN EMPLEO DE ARMAS,22
2021-01-25,2,MASCULINO,SIN EMPLEO DE ARMAS,5
2021-01-25,9,FEMENINO,CONTUNDENTES,1
2021-01-25,6,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-01-25,2,MASCULINO,CONTUNDENTES,3
2021-01-25,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-25,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-01-25,1,MASCULINO,CONTUNDENTES,5
2021-01-25,2,FEMENINO,CONTUNDENTES,6
2021-01-25,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-25,1,FEMENINO,CONTUNDENTES,30
2021-01-25,2,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-01-25,12,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-26,1,FEMENINO,SIN EMPLEO DE ARMAS,22
2021-01-26,1,MASCULINO,CONTUNDENTES,12
2021-01-26,4,MASCULINO,CONTUNDENTES,1
2021-01-26,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-01-26,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-26,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-01-26,8,FEMENINO,CONTUNDENTES,2
2021-01-26,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-01-26,1,MASCULINO,SIN EMPLEO DE ARMAS,9
2021-01-26,2,FEMENINO,CONTUNDENTES,3
2021-01-26,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-26,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-01-26,6,FEMENINO,CONTUNDENTES,1
2021-01-26,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-26,1,FEMENINO,CONTUNDENTES,27
2021-01-26,12,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-26,2,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-01-27,1,FEMENINO,CONTUNDENTES,31
2021-01-27,1,FEMENINO,ARMA DE FUEGO,1
2021-01-27,19,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-27,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-27,3,FEMENINO,CONTUNDENTES,1
2021-01-27,2,FEMENINO,SIN EMPLEO DE ARMAS,7
2021-01-27,1,FEMENINO,SIN EMPLEO DE ARMAS,32
2021-01-27,1,MASCULINO,SIN EMPLEO DE ARMAS,9
2021-01-27,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-27,4,FEMENINO,CONTUNDENTES,1
2021-01-27,3,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-01-27,2,FEMENINO,CONTUNDENTES,2
2021-01-27,9,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-27,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-27,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-01-27,2,MASCULINO,CONTUNDENTES,1
2021-01-27,1,MASCULINO,CONTUNDENTES,8
2021-01-27,5,FEMENINO,CONTUNDENTES,1
2021-01-27,1,MASCULINO,ARMA DE FUEGO,1
2021-01-28,1,FEMENINO,SIN EMPLEO DE ARMAS,32
2021-01-28,2,MASCULINO,CONTUNDENTES,1
2021-01-28,5,FEMENINO,CONTUNDENTES,1
2021-01-28,1,MASCULINO,SIN EMPLEO DE ARMAS,11
2021-01-28,1,FEMENINO,CONTUNDENTES,30
2021-01-28,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-01-28,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-01-28,6,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-01-28,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-01-28,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-28,2,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-01-28,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-01-28,4,MASCULINO,CONTUNDENTES,1
2021-01-28,1,MASCULINO,CONTUNDENTES,14
2021-01-28,19,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-28,9,FEMENINO,CONTUNDENTES,1
2021-01-28,7,FEMENINO,CONTUNDENTES,1
2021-01-28,3,MASCULINO,CONTUNDENTES,1
2021-01-28,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-28,2,FEMENINO,CONTUNDENTES,7
2021-01-29,1,FEMENINO,CONTUNDENTES,23
2021-01-29,1,FEMENINO,ARMA DE FUEGO,1
2021-01-29,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2021-01-29,1,FEMENINO,SIN EMPLEO DE ARMAS,30
2021-01-29,2,MASCULINO,CONTUNDENTES,2
2021-01-29,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-01-29,6,FEMENINO,CONTUNDENTES,1
2021-01-29,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-29,5,FEMENINO,CONTUNDENTES,1
2021-01-29,2,FEMENINO,CONTUNDENTES,4
2021-01-29,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-01-29,3,FEMENINO,CONTUNDENTES,2
2021-01-29,4,FEMENINO,CONTUNDENTES,2
2021-01-29,1,MASCULINO,CONTUNDENTES,14
2021-01-29,12,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-29,1,MASCULINO,SIN EMPLEO DE ARMAS,13
2021-01-29,2,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-01-29,2,MASCULINO,SIN EMPLEO DE ARMAS,4
2021-01-29,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-30,9,FEMENINO,CONTUNDENTES,1
2021-01-30,2,MASCULINO,CONTUNDENTES,1
2021-01-30,1,FEMENINO,SIN EMPLEO DE ARMAS,39
2021-01-30,2,FEMENINO,CONTUNDENTES,7
2021-01-30,8,FEMENINO,CONTUNDENTES,1
2021-01-30,3,FEMENINO,SIN EMPLEO DE ARMAS,5
2021-01-30,14,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-30,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-01-30,1,MASCULINO,SIN EMPLEO DE ARMAS,18
2021-01-30,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-01-30,1,MASCULINO,CONTUNDENTES,16
2021-01-30,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-30,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-30,2,MASCULINO,SIN EMPLEO DE ARMAS,4
2021-01-30,13,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-30,3,FEMENINO,CONTUNDENTES,5
2021-01-30,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-30,1,FEMENINO,CONTUNDENTES,26
2021-01-30,3,MASCULINO,CONTUNDENTES,1
2021-01-30,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,6
2021-01-30,2,FEMENINO,SIN EMPLEO DE ARMAS,6
2021-01-31,3,FEMENINO,CONTUNDENTES,4
2021-01-31,2,FEMENINO,SIN EMPLEO DE ARMAS,7
2021-01-31,16,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-31,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-31,3,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-01-31,1,FEMENINO,CONTUNDENTES,46
2021-01-31,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-31,2,FEMENINO,CONTUNDENTES,9
2021-01-31,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,10
2021-01-31,10,FEMENINO,CONTUNDENTES,2
2021-01-31,3,MASCULINO,CONTUNDENTES,1
2021-01-31,2,MASCULINO,SIN EMPLEO DE ARMAS,4
2021-01-31,1,MASCULINO,SIN EMPLEO DE ARMAS,16
2021-01-31,13,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-31,2,MASCULINO,CONTUNDENTES,4
2021-01-31,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2021-01-31,1,FEMENINO,ARMA DE FUEGO,1
2021-01-31,6,FEMENINO,CONTUNDENTES,2
2021-01-31,1,MASCULINO,CONTUNDENTES,20
2021-01-31,4,MASCULINO,CONTUNDENTES,1
2021-01-31,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-01-31,3,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-01-31,4,FEMENINO,CONTUNDENTES,3
2021-01-31,13,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-01-31,11,FEMENINO,CONTUNDENTES,1
2021-01-31,1,FEMENINO,SIN EMPLEO DE ARMAS,37
2021-01-31,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-02-01,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-02-01,3,MASCULINO,SIN EMPLEO DE ARMAS,4
2021-02-01,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-01,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,6
2021-02-01,1,MASCULINO,CONTUNDENTES,21
2021-02-01,2,MASCULINO,CONTUNDENTES,4
2021-02-01,1,MASCULINO,SIN EMPLEO DE ARMAS,22
2021-02-01,16,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-01,2,FEMENINO,SIN EMPLEO DE ARMAS,17
2021-02-01,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-02-01,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,9
2021-02-01,1,FEMENINO,SIN EMPLEO DE ARMAS,39
2021-02-01,3,MASCULINO,CONTUNDENTES,1
2021-02-01,1,FEMENINO,CONTUNDENTES,33
2021-02-01,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-01,8,FEMENINO,CONTUNDENTES,1
2021-02-01,12,FEMENINO,CONTUNDENTES,1
2021-02-01,2,FEMENINO,CONTUNDENTES,11
2021-02-01,4,FEMENINO,CONTUNDENTES,1
2021-02-01,1,FEMENINO,ARMA DE FUEGO,1
2021-02-01,3,FEMENINO,CONTUNDENTES,4
2021-02-01,5,FEMENINO,CONTUNDENTES,1
2021-02-01,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-02-01,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-02,3,MASCULINO,SIN EMPLEO DE ARMAS,4
2021-02-02,4,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-02-02,7,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-02-02,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-02,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-02-02,1,FEMENINO,ARMA DE FUEGO,1
2021-02-02,10,FEMENINO,CONTUNDENTES,1
2021-02-02,1,MASCULINO,CONTUNDENTES,16
2021-02-02,3,FEMENINO,CONTUNDENTES,3
2021-02-02,1,FEMENINO,CONTUNDENTES,36
2021-02-02,2,FEMENINO,SIN EMPLEO DE ARMAS,10
2021-02-02,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-02-02,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-02,14,FEMENINO,CONTUNDENTES,1
2021-02-02,2,FEMENINO,CONTUNDENTES,12
2021-02-02,1,MASCULINO,SIN EMPLEO DE ARMAS,13
2021-02-02,2,MASCULINO,CONTUNDENTES,4
2021-02-02,15,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-02,1,MASCULINO,ARMA DE FUEGO,1
2021-02-02,4,FEMENINO,CONTUNDENTES,1
2021-02-02,3,MASCULINO,CONTUNDENTES,1
2021-02-02,2,MASCULINO,SIN EMPLEO DE ARMAS,4
2021-02-02,1,FEMENINO,SIN EMPLEO DE ARMAS,40
2021-02-02,5,FEMENINO,CONTUNDENTES,1
2021-02-02,6,MASCULINO,CONTUNDENTES,1
2021-02-03,2,MASCULINO,CONTUNDENTES,3
2021-02-03,10,FEMENINO,CONTUNDENTES,1
2021-02-03,1,FEMENINO,CONTUNDENTES,28
2021-02-03,5,MASCULINO,CONTUNDENTES,1
2021-02-03,4,FEMENINO,CONTUNDENTES,1
2021-02-03,2,FEMENINO,CONTUNDENTES,7
2021-02-03,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-02-03,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-02-03,1,FEMENINO,SIN EMPLEO DE ARMAS,42
2021-02-03,2,FEMENINO,SIN EMPLEO DE ARMAS,9
2021-02-03,13,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-03,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-03,3,FEMENINO,SIN EMPLEO DE ARMAS,5
2021-02-03,2,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-02-03,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-02-03,1,MASCULINO,CONTUNDENTES,19
2021-02-03,3,MASCULINO,SIN EMPLEO DE ARMAS,3
2021-02-03,1,MASCULINO,SIN EMPLEO DE ARMAS,16
2021-02-03,3,FEMENINO,CONTUNDENTES,3
2021-02-03,14,FEMENINO,CONTUNDENTES,1
2021-02-04,1,FEMENINO,CONTUNDENTES,34
2021-02-04,2,FEMENINO,CONTUNDENTES,8
2021-02-04,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,6
2021-02-04,6,FEMENINO,CONTUNDENTES,1
2021-02-04,2,FEMENINO,SIN EMPLEO DE ARMAS,17
2021-02-04,16,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-04,3,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-04,3,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-02-04,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-04,8,FEMENINO,CONTUNDENTES,1
2021-02-04,1,MASCULINO,CONTUNDENTES,9
2021-02-04,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-02-04,1,MASCULINO,SIN EMPLEO DE ARMAS,13
2021-02-04,4,FEMENINO,CONTUNDENTES,1
2021-02-04,3,MASCULINO,CONTUNDENTES,2
2021-02-04,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-04,3,FEMENINO,CONTUNDENTES,6
2021-02-04,1,FEMENINO,SIN EMPLEO DE ARMAS,36
2021-02-04,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-04,15,FEMENINO,CONTUNDENTES,1
2021-02-05,18,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-05,10,FEMENINO,CONTUNDENTES,1
2021-02-05,2,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-02-05,1,FEMENINO,CONTUNDENTES,32
2021-02-05,2,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-02-05,2,MASCULINO,CONTUNDENTES,1
2021-02-05,4,FEMENINO,CONTUNDENTES,1
2021-02-05,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-02-05,5,FEMENINO,CONTUNDENTES,1
2021-02-05,1,MASCULINO,CONTUNDENTES,5
2021-02-05,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-05,3,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-02-05,1,MASCULINO,ARMA DE FUEGO,2
2021-02-05,1,FEMENINO,SIN EMPLEO DE ARMAS,39
2021-02-05,1,MASCULINO,SIN EMPLEO DE ARMAS,17
2021-02-05,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2021-02-05,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-05,3,FEMENINO,CONTUNDENTES,3
2021-02-05,12,FEMENINO,CONTUNDENTES,1
2021-02-05,19,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-05,2,FEMENINO,CONTUNDENTES,5
2021-02-05,5,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-05,3,MASCULINO,CONTUNDENTES,2
2021-02-06,1,MASCULINO,CONTUNDENTES,13
2021-02-06,2,FEMENINO,SIN EMPLEO DE ARMAS,13
2021-02-06,5,FEMENINO,CONTUNDENTES,2
2021-02-06,1,FEMENINO,SIN EMPLEO DE ARMAS,41
2021-02-06,7,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-02-06,4,FEMENINO,CONTUNDENTES,3
2021-02-06,10,FEMENINO,CONTUNDENTES,2
2021-02-06,1,MASCULINO,SIN EMPLEO DE ARMAS,17
2021-02-06,3,FEMENINO,CONTUNDENTES,3
2021-02-06,2,FEMENINO,CONTUNDENTES,7
2021-02-06,2,MASCULINO,SIN EMPLEO DE ARMAS,5
2021-02-06,6,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-02-06,1,FEMENINO,ARMA DE FUEGO,1
2021-02-06,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,3
2021-02-06,1,FEMENINO,CONTUNDENTES,42
2021-02-06,7,FEMENINO,CONTUNDENTES,1
2021-02-06,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-06,4,MASCULINO,CONTUNDENTES,1
2021-02-06,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-02-06,4,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-06,3,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-02-06,2,MASCULINO,CONTUNDENTES,3
2021-02-06,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-07,2,MASCULINO,CONTUNDENTES,2
2021-02-07,3,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-07,3,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-02-07,1,FEMENINO,SIN EMPLEO DE ARMAS,58
2021-02-07,4,FEMENINO,CONTUNDENTES,2
2021-02-07,12,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-07,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-02-07,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-02-07,1,MASCULINO,CONTUNDENTES,25
2021-02-07,10,FEMENINO,CONTUNDENTES,1
2021-02-07,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-02-07,3,FEMENINO,CONTUNDENTES,4
2021-02-07,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-02-07,3,MASCULINO,CONTUNDENTES,1
2021-02-07,11,FEMENINO,CONTUNDENTES,1
2021-02-07,2,FEMENINO,CONTUNDENTES,16
2021-02-07,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,6
2021-02-07,2,FEMENINO,SIN EMPLEO DE ARMAS,7
2021-02-07,1,MASCULINO,SIN EMPLEO DE ARMAS,25
2021-02-07,8,FEMENINO,CONTUNDENTES,1
2021-02-07,2,MASCULINO,SIN EMPLEO DE ARMAS,7
2021-02-07,5,FEMENINO,CONTUNDENTES,3
2021-02-07,7,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-07,1,FEMENINO,CONTUNDENTES,49
2021-02-07,7,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-08,3,FEMENINO,SIN EMPLEO DE ARMAS,6
2021-02-08,1,MASCULINO,SIN EMPLEO DE ARMAS,16
2021-02-08,3,FEMENINO,CONTUNDENTES,4
2021-02-08,5,FEMENINO,CONTUNDENTES,1
2021-02-08,8,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-08,1,MASCULINO,CONTUNDENTES,10
2021-02-08,7,FEMENINO,CONTUNDENTES,1
2021-02-08,2,FEMENINO,SIN EMPLEO DE ARMAS,12
2021-02-08,1,FEMENINO,CONTUNDENTES,43
2021-02-08,12,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-08,2,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,3
2021-02-08,4,FEMENINO,SIN EMPLEO DE ARMAS,5
2021-02-08,13,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-08,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-02-08,10,FEMENINO,CONTUNDENTES,1
2021-02-08,2,FEMENINO,CONTUNDENTES,11
2021-02-08,5,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-02-08,2,MASCULINO,SIN EMPLEO DE ARMAS,5
2021-02-08,4,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-08,1,FEMENINO,SIN EMPLEO DE ARMAS,43
2021-02-08,2,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,1
2021-02-08,7,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-08,4,MASCULINO,CONTUNDENTES,1
2021-02-08,2,MASCULINO,CONTUNDENTES,3
2021-02-08,4,FEMENINO,CONTUNDENTES,2
2021-02-08,6,FEMENINO,CONTUNDENTES,1
2021-02-08,18,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-08,3,MASCULINO,CONTUNDENTES,2
2021-02-08,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,4
2021-02-09,1,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-02-09,2,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-02-09,4,FEMENINO,CONTUNDENTES,5
2021-02-09,1,FEMENINO,CONTUNDENTES,39
2021-02-09,2,FEMENINO,CONTUNDENTES,6
2021-02-09,5,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-09,1,FEMENINO,SIN EMPLEO DE ARMAS,49
2021-02-09,6,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-09,3,FEMENINO,CONTUNDENTES,2
2021-02-09,1,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,2
2021-02-09,18,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-09,9,FEMENINO,CONTUNDENTES,1
2021-02-09,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-09,1,MASCULINO,SIN EMPLEO DE ARMAS,19
2021-02-09,8,FEMENINO,CONTUNDENTES,1
2021-02-09,4,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-02-09,3,FEMENINO,SIN EMPLEO DE ARMAS,4
2021-02-09,1,MASCULINO,CONTUNDENTES,18
2021-02-10,10,FEMENINO,CONTUNDENTES,1
2021-02-10,6,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-10,1,FEMENINO,CONTUNDENTES,32
2021-02-10,1,MASCULINO,CONTUNDENTES,12
2021-02-10,2,FEMENINO,SIN EMPLEO DE ARMAS,8
2021-02-10,3,MASCULINO,CONTUNDENTES,1
2021-02-10,2,MASCULINO,SIN EMPLEO DE ARMAS,1
2021-02-10,6,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-02-10,5,MASCULINO,SIN EMPLEO DE ARMAS,2
2021-02-10,3,FEMENINO,CONTUNDENTES,2
2021-02-10,4,FEMENINO,CONTUNDENTES,2
2021-02-10,2,MASCULINO,CONTUNDENTES,2
2021-02-10,5,FEMENINO,CONTUNDENTES,1
2021-02-10,1,MASCULINO,SIN EMPLEO DE ARMAS,10
2021-02-10,5,FEMENINO,SIN EMPLEO DE ARMAS,2
2021-02-10,12,FEMENINO,SIN EMPLEO DE ARMAS,1
2021-02-10,6,FEMENINO,CONTUNDENTES,1
2021-02-10,3,FEMENINO,SIN EMPLEO DE ARMAS,3
2021-02-10,1,FEMENINO,SIN EMPLEO DE ARMAS,40
